movieId,title,genre
2176,Rope (1948),Drama
2176,Rope (1948),Thriller
2177,Family Plot (1976),Comedy
2177,Family Plot (1976),Thriller
2178,Frenzy (1972),Thriller
2179,Topaz (1969),Thriller
2180,Torn Curtain (1966),Thriller
2181,Marnie (1964),Drama
2181,Marnie (1964),Mystery
2181,Marnie (1964),Romance
2181,Marnie (1964),Thriller
2182,"Wrong Man, The (1956)",Drama
2182,"Wrong Man, The (1956)",Film-Noir
2182,"Wrong Man, The (1956)",Thriller
2183,"Man Who Knew Too Much, The (1956)",Adventure
2183,"Man Who Knew Too Much, The (1956)",Drama
2183,"Man Who Knew Too Much, The (1956)",Mystery
2183,"Man Who Knew Too Much, The (1956)",Thriller
2184,"Trouble with Harry, The (1955)",Comedy
2184,"Trouble with Harry, The (1955)",Mystery
2185,I Confess (1953),Thriller
2186,Strangers on a Train (1951),Crime
2186,Strangers on a Train (1951),Drama
2186,Strangers on a Train (1951),Film-Noir
2186,Strangers on a Train (1951),Thriller
2187,Stage Fright (1950),Mystery
2187,Stage Fright (1950),Romance
2187,Stage Fright (1950),Thriller
2188,54 (1998),Drama
2189,I Married A Strange Person! (1997),Animation
2189,I Married A Strange Person! (1997),Comedy
2189,I Married A Strange Person! (1997),Fantasy
2189,I Married A Strange Person! (1997),Sci-Fi
2190,Why Do Fools Fall In Love? (1998),Drama
2191,"Merry War, A (1997)",Comedy
2192,See the Sea (1997),Thriller
2193,Willow (1988),Action
2193,Willow (1988),Adventure
2193,Willow (1988),Fantasy
2194,"Untouchables, The (1987)",Action
2194,"Untouchables, The (1987)",Crime
2194,"Untouchables, The (1987)",Drama
2195,Dirty Work (1998),Comedy
2196,Knock Off (1998),Action
2197,Firelight (1997),Drama
2200,Under Capricorn (1949),Drama
2201,"Paradine Case, The (1947)",Drama
2202,Lifeboat (1944),Drama
2202,Lifeboat (1944),War
2203,Shadow of a Doubt (1943),Crime
2203,Shadow of a Doubt (1943),Drama
2203,Shadow of a Doubt (1943),Thriller
2204,Saboteur (1942),Mystery
2204,Saboteur (1942),Thriller
2205,Mr. & Mrs. Smith (1941),Comedy
2205,Mr. & Mrs. Smith (1941),Romance
2206,Suspicion (1941),Film-Noir
2206,Suspicion (1941),Mystery
2206,Suspicion (1941),Thriller
2207,Jamaica Inn (1939),Drama
2208,"Lady Vanishes, The (1938)",Drama
2208,"Lady Vanishes, The (1938)",Mystery
2208,"Lady Vanishes, The (1938)",Thriller
2209,Young and Innocent (1937),Crime
2209,Young and Innocent (1937),Thriller
2210,Sabotage (1936),Thriller
2211,Secret Agent (1936),Thriller
2212,"Man Who Knew Too Much, The (1934)",Drama
2212,"Man Who Knew Too Much, The (1934)",Thriller
2215,Rich and Strange (1931),Comedy
2215,Rich and Strange (1931),Romance
2221,Blackmail (1929),Drama
2221,Blackmail (1929),Thriller
2222,Champagne (1928),Comedy
2227,"Lodger: A Story of the London Fog, The (1927)",Crime
2227,"Lodger: A Story of the London Fog, The (1927)",Drama
2227,"Lodger: A Story of the London Fog, The (1927)",Thriller
2231,Rounders (1998),Drama
2232,Cube (1997),Horror
2232,Cube (1997),Mystery
2232,Cube (1997),Sci-Fi
2232,Cube (1997),Thriller
2236,Simon Birch (1998),Drama
2237,Without Limits (1998),Drama
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Drama
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Drama
2240,My Bodyguard (1980),Drama
2243,Broadcast News (1987),Comedy
2243,Broadcast News (1987),Drama
2243,Broadcast News (1987),Romance
2245,Working Girl (1988),Comedy
2245,Working Girl (1988),Drama
2245,Working Girl (1988),Romance
2247,Married to the Mob (1988),Comedy
2248,Say Anything... (1989),Comedy
2248,Say Anything... (1989),Drama
2248,Say Anything... (1989),Romance
2249,My Blue Heaven (1990),Comedy
2250,Men Don't Leave (1990),Drama
2252,Hero (1992),Comedy
2252,Hero (1992),Drama
2253,Toys (1992),Comedy
2253,Toys (1992),Fantasy
2254,Choices (1981),Drama
2255,Young Doctors in Love (1982),Comedy
2258,"Master, The (1984)",Action
2259,Blame It on Rio (1984),Comedy
2259,Blame It on Rio (1984),Romance
2261,One Crazy Summer (1986),Comedy
2262,About Last Night... (1986),Comedy
2262,About Last Night... (1986),Drama
2262,About Last Night... (1986),Romance
2263,"Seventh Sign, The (1988)",Drama
2263,"Seventh Sign, The (1988)",Fantasy
2263,"Seventh Sign, The (1988)",Thriller
2264,We're No Angels (1989),Comedy
2264,We're No Angels (1989),Crime
2265,Nothing But Trouble (1991),Adventure
2265,Nothing But Trouble (1991),Comedy
2266,"Butcher's Wife, The (1991)",Comedy
2266,"Butcher's Wife, The (1991)",Romance
2267,Mortal Thoughts (1991),Mystery
2267,Mortal Thoughts (1991),Thriller
2268,"Few Good Men, A (1992)",Crime
2268,"Few Good Men, A (1992)",Drama
2268,"Few Good Men, A (1992)",Thriller
2269,Indecent Proposal (1993),Drama
2269,Indecent Proposal (1993),Romance
2271,Permanent Midnight (1998),Drama
2272,One True Thing (1998),Drama
2273,Rush Hour (1998),Action
2273,Rush Hour (1998),Comedy
2273,Rush Hour (1998),Crime
2273,Rush Hour (1998),Thriller
2275,Six-String Samurai (1998),Action
2275,Six-String Samurai (1998),Adventure
2275,Six-String Samurai (1998),Sci-Fi
2276,"Soldier's Daughter Never Cries, A (1998)",Drama
2278,Ronin (1998),Action
2278,Ronin (1998),Crime
2278,Ronin (1998),Thriller
2279,Urban Legend (1998),Horror
2279,Urban Legend (1998),Thriller
2280,Clay Pigeons (1998),Crime
2282,Pecker (1998),Comedy
2282,Pecker (1998),Drama
2283,"Sheltering Sky, The (1990)",Drama
2284,Bandit Queen (1994),Drama
2285,If.... (1968),Drama
2287,Them! (1954),Horror
2287,Them! (1954),Sci-Fi
2287,Them! (1954),Thriller
2288,"Thing, The (1982)",Action
2288,"Thing, The (1982)",Horror
2288,"Thing, The (1982)",Sci-Fi
2288,"Thing, The (1982)",Thriller
2289,"Player, The (1992)",Comedy
2289,"Player, The (1992)",Crime
2289,"Player, The (1992)",Drama
2290,Stardust Memories (1980),Comedy
2290,Stardust Memories (1980),Drama
2291,Edward Scissorhands (1990),Drama
2291,Edward Scissorhands (1990),Fantasy
2291,Edward Scissorhands (1990),Romance
2293,Shadrach (1998),Drama
2294,Antz (1998),Adventure
2294,Antz (1998),Animation
2294,Antz (1998),Children
2294,Antz (1998),Comedy
2294,Antz (1998),Fantasy
2295,"Impostors, The (1998)",Comedy
2296,"Night at the Roxbury, A (1998)",Comedy
2297,What Dreams May Come (1998),Adventure
2297,What Dreams May Come (1998),Drama
2297,What Dreams May Come (1998),Fantasy
2297,What Dreams May Come (1998),Romance
2300,"Producers, The (1968)",Comedy
2301,History of the World: Part I (1981),Comedy
2301,History of the World: Part I (1981),Musical
2302,My Cousin Vinny (1992),Comedy
2303,Nashville (1975),Drama
2303,Nashville (1975),Musical
2305,Slam (1998),Drama
2306,Holy Man (1998),Comedy
2307,One Tough Cop (1998),Action
2307,One Tough Cop (1998),Crime
2310,"Mighty, The (1998)",Drama
2311,2010: The Year We Make Contact (1984),Sci-Fi
2312,Children of a Lesser God (1986),Drama
2313,"Elephant Man, The (1980)",Drama
2314,Beloved (1998),Drama
2315,Bride of Chucky (Child's Play 4) (1998),Comedy
2315,Bride of Chucky (Child's Play 4) (1998),Horror
2315,Bride of Chucky (Child's Play 4) (1998),Thriller
2316,Practical Magic (1998),Drama
2316,Practical Magic (1998),Fantasy
2316,Practical Magic (1998),Mystery
2316,Practical Magic (1998),Romance
2318,Happiness (1998),Comedy
2318,Happiness (1998),Drama
2320,Apt Pupil (1998),Drama
2320,Apt Pupil (1998),Thriller
2321,Pleasantville (1998),Comedy
2321,Pleasantville (1998),Drama
2321,Pleasantville (1998),Fantasy
2322,Soldier (1998),Action
2322,Soldier (1998),Sci-Fi
2322,Soldier (1998),War
2323,"Cruise, The (1998)",Documentary
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy
2324,Life Is Beautiful (La Vita è bella) (1997),Drama
2324,Life Is Beautiful (La Vita è bella) (1997),Romance
2324,Life Is Beautiful (La Vita è bella) (1997),War
2325,Orgazmo (1997),Comedy
2326,Shattered Image (1998),Drama
2326,Shattered Image (1998),Thriller
2327,Tales from the Darkside: The Movie (1990),Fantasy
2327,Tales from the Darkside: The Movie (1990),Horror
2327,Tales from the Darkside: The Movie (1990),Thriller
2328,Vampires (1998),Horror
2328,Vampires (1998),Western
2329,American History X (1998),Crime
2329,American History X (1998),Drama
2330,Hands on a Hard Body (1996),Comedy
2330,Hands on a Hard Body (1996),Documentary
2331,Living Out Loud (1998),Comedy
2331,Living Out Loud (1998),Drama
2331,Living Out Loud (1998),Romance
2333,Gods and Monsters (1998),Drama
2334,"Siege, The (1998)",Action
2334,"Siege, The (1998)",Thriller
2335,"Waterboy, The (1998)",Comedy
2336,Elizabeth (1998),Drama
2337,Velvet Goldmine (1998),Drama
2338,I Still Know What You Did Last Summer (1998),Horror
2338,I Still Know What You Did Last Summer (1998),Mystery
2338,I Still Know What You Did Last Summer (1998),Thriller
2339,I'll Be Home For Christmas (1998),Comedy
2339,I'll Be Home For Christmas (1998),Romance
2340,Meet Joe Black (1998),Romance
2342,Hard Core Logo (1996),Comedy
2342,Hard Core Logo (1996),Drama
2344,Runaway Train (1985),Action
2344,Runaway Train (1985),Adventure
2344,Runaway Train (1985),Drama
2344,Runaway Train (1985),Thriller
2345,Desert Bloom (1986),Drama
2346,"Stepford Wives, The (1975)",Mystery
2346,"Stepford Wives, The (1975)",Sci-Fi
2346,"Stepford Wives, The (1975)",Thriller
2347,"Pope of Greenwich Village, The (1984)",Drama
2348,Sid and Nancy (1986),Drama
2349,Mona Lisa (1986),Comedy
2349,Mona Lisa (1986),Thriller
2350,Heart Condition (1990),Comedy
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
2352,"Big Chill, The (1983)",Comedy
2352,"Big Chill, The (1983)",Drama
2353,Enemy of the State (1998),Action
2353,Enemy of the State (1998),Thriller
2354,"Rugrats Movie, The (1998)",Animation
2354,"Rugrats Movie, The (1998)",Children
2354,"Rugrats Movie, The (1998)",Comedy
2355,"Bug's Life, A (1998)",Adventure
2355,"Bug's Life, A (1998)",Animation
2355,"Bug's Life, A (1998)",Children
2355,"Bug's Life, A (1998)",Comedy
2356,Celebrity (1998),Comedy
2357,Central Station (Central do Brasil) (1998),Drama
2358,Savior (1998),Drama
2358,Savior (1998),War
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
2360,"Celebration, The (Festen) (1998)",Drama
2361,Pink Flamingos (1972),Comedy
2362,Glen or Glenda (1953),Drama
2363,Godzilla (Gojira) (1954),Drama
2363,Godzilla (Gojira) (1954),Horror
2363,Godzilla (Gojira) (1954),Sci-Fi
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Horror
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Sci-Fi
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Thriller
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Sci-Fi
2366,King Kong (1933),Action
2366,King Kong (1933),Adventure
2366,King Kong (1933),Fantasy
2366,King Kong (1933),Horror
2367,King Kong (1976),Adventure
2367,King Kong (1976),Fantasy
2367,King Kong (1976),Romance
2367,King Kong (1976),Sci-Fi
2367,King Kong (1976),Thriller
2368,King Kong Lives (1986),Adventure
2368,King Kong Lives (1986),Sci-Fi
2369,Desperately Seeking Susan (1985),Comedy
2369,Desperately Seeking Susan (1985),Drama
2369,Desperately Seeking Susan (1985),Romance
2370,"Emerald Forest, The (1985)",Action
2370,"Emerald Forest, The (1985)",Adventure
2370,"Emerald Forest, The (1985)",Drama
2371,Fletch (1985),Comedy
2371,Fletch (1985),Crime
2371,Fletch (1985),Mystery
2372,Fletch Lives (1989),Comedy
2373,Red Sonja (1985),Action
2373,Red Sonja (1985),Adventure
2373,Red Sonja (1985),Fantasy
2374,Gung Ho (1986),Comedy
2374,Gung Ho (1986),Drama
2375,"Money Pit, The (1986)",Comedy
2376,"View to a Kill, A (1985)",Action
2376,"View to a Kill, A (1985)",Adventure
2376,"View to a Kill, A (1985)",Thriller
2377,Lifeforce (1985),Horror
2377,Lifeforce (1985),Sci-Fi
2378,Police Academy (1984),Comedy
2378,Police Academy (1984),Crime
2379,Police Academy 2: Their First Assignment (1985),Comedy
2379,Police Academy 2: Their First Assignment (1985),Crime
2380,Police Academy 3: Back in Training (1986),Comedy
2380,Police Academy 3: Back in Training (1986),Crime
2381,Police Academy 4: Citizens on Patrol (1987),Comedy
2381,Police Academy 4: Citizens on Patrol (1987),Crime
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy
2382,Police Academy 5: Assignment: Miami Beach (1988),Crime
2383,Police Academy 6: City Under Siege (1989),Comedy
2383,Police Academy 6: City Under Siege (1989),Crime
2384,Babe: Pig in the City (1998),Adventure
2384,Babe: Pig in the City (1998),Children
2384,Babe: Pig in the City (1998),Drama
2385,Home Fries (1998),Comedy
2385,Home Fries (1998),Romance
2386,Jerry Springer: Ringmaster (1998),Comedy
2386,Jerry Springer: Ringmaster (1998),Drama
2387,Very Bad Things (1998),Comedy
2387,Very Bad Things (1998),Crime
2389,Psycho (1998),Crime
2389,Psycho (1998),Horror
2389,Psycho (1998),Thriller
2390,Little Voice (1998),Comedy
2391,"Simple Plan, A (1998)",Crime
2391,"Simple Plan, A (1998)",Drama
2391,"Simple Plan, A (1998)",Thriller
2392,Jack Frost (1998),Children
2392,Jack Frost (1998),Comedy
2392,Jack Frost (1998),Drama
2393,Star Trek: Insurrection (1998),Action
2393,Star Trek: Insurrection (1998),Drama
2393,Star Trek: Insurrection (1998),Romance
2393,Star Trek: Insurrection (1998),Sci-Fi
2394,"Prince of Egypt, The (1998)",Animation
2394,"Prince of Egypt, The (1998)",Musical
2395,Rushmore (1998),Comedy
2395,Rushmore (1998),Drama
2396,Shakespeare in Love (1998),Comedy
2396,Shakespeare in Love (1998),Drama
2396,Shakespeare in Love (1998),Romance
2398,Miracle on 34th Street (1947),Comedy
2398,Miracle on 34th Street (1947),Drama
2399,Santa Claus: The Movie (1985),Adventure
2399,Santa Claus: The Movie (1985),Children
2399,Santa Claus: The Movie (1985),Fantasy
2400,Prancer (1989),Children
2400,Prancer (1989),Drama
2400,Prancer (1989),Fantasy
2401,Pale Rider (1985),Western
2402,Rambo: First Blood Part II (1985),Action
2402,Rambo: First Blood Part II (1985),Adventure
2402,Rambo: First Blood Part II (1985),Thriller
2403,First Blood (Rambo: First Blood) (1982),Action
2403,First Blood (Rambo: First Blood) (1982),Adventure
2403,First Blood (Rambo: First Blood) (1982),Drama
2403,First Blood (Rambo: First Blood) (1982),Thriller
2404,Rambo III (1988),Action
2404,Rambo III (1988),Adventure
2404,Rambo III (1988),Thriller
2404,Rambo III (1988),War
2405,"Jewel of the Nile, The (1985)",Action
2405,"Jewel of the Nile, The (1985)",Adventure
2405,"Jewel of the Nile, The (1985)",Comedy
2405,"Jewel of the Nile, The (1985)",Romance
2406,Romancing the Stone (1984),Action
2406,Romancing the Stone (1984),Adventure
2406,Romancing the Stone (1984),Comedy
2406,Romancing the Stone (1984),Romance
2407,Cocoon (1985),Comedy
2407,Cocoon (1985),Sci-Fi
2408,Cocoon: The Return (1988),Comedy
2408,Cocoon: The Return (1988),Sci-Fi
2409,Rocky II (1979),Action
2409,Rocky II (1979),Drama
2410,Rocky III (1982),Action
2410,Rocky III (1982),Drama
2411,Rocky IV (1985),Action
2411,Rocky IV (1985),Drama
2412,Rocky V (1990),Action
2412,Rocky V (1990),Drama
2413,Clue (1985),Comedy
2413,Clue (1985),Crime
2413,Clue (1985),Mystery
2413,Clue (1985),Thriller
2414,Young Sherlock Holmes (1985),Action
2414,Young Sherlock Holmes (1985),Adventure
2414,Young Sherlock Holmes (1985),Children
2414,Young Sherlock Holmes (1985),Fantasy
2414,Young Sherlock Holmes (1985),Mystery
2414,Young Sherlock Holmes (1985),Thriller
2415,Violets Are Blue... (1986),Drama
2415,Violets Are Blue... (1986),Romance
2416,Back to School (1986),Comedy
2417,Heartburn (1986),Comedy
2417,Heartburn (1986),Drama
2418,Nothing in Common (1986),Comedy
2419,Extremities (1986),Drama
2419,Extremities (1986),Thriller
2420,"Karate Kid, The (1984)",Drama
2421,"Karate Kid, Part II, The (1986)",Action
2421,"Karate Kid, Part II, The (1986)",Adventure
2421,"Karate Kid, Part II, The (1986)",Drama
2422,"Karate Kid, Part III, The (1989)",Action
2422,"Karate Kid, Part III, The (1989)",Adventure
2422,"Karate Kid, Part III, The (1989)",Children
2422,"Karate Kid, Part III, The (1989)",Drama
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
2424,You've Got Mail (1998),Comedy
2424,You've Got Mail (1998),Romance
2425,"General, The (1998)",Crime
2426,"Theory of Flight, The (1998)",Comedy
2426,"Theory of Flight, The (1998)",Drama
2426,"Theory of Flight, The (1998)",Romance
2427,"Thin Red Line, The (1998)",Action
2427,"Thin Red Line, The (1998)",Drama
2427,"Thin Red Line, The (1998)",War
2428,"Faculty, The (1998)",Horror
2428,"Faculty, The (1998)",Sci-Fi
2429,Mighty Joe Young (1998),Action
2429,Mighty Joe Young (1998),Adventure
2429,Mighty Joe Young (1998),Drama
2429,Mighty Joe Young (1998),Fantasy
2429,Mighty Joe Young (1998),Thriller
2430,Mighty Joe Young (1949),Adventure
2430,Mighty Joe Young (1949),Children
2430,Mighty Joe Young (1949),Drama
2431,Patch Adams (1998),Comedy
2431,Patch Adams (1998),Drama
2432,Stepmom (1998),Drama
2433,"Civil Action, A (1998)",Drama
2434,Down in the Delta (1998),Drama
2435,Hurlyburly (1998),Drama
2436,Tea with Mussolini (1999),Comedy
2436,Tea with Mussolini (1999),Drama
2436,Tea with Mussolini (1999),War
2437,Wilde (1997),Drama
2439,Affliction (1997),Drama
2440,Another Day in Paradise (1998),Drama
2441,"Hi-Lo Country, The (1998)",Drama
2441,"Hi-Lo Country, The (1998)",Romance
2441,"Hi-Lo Country, The (1998)",Western
2442,Hilary and Jackie (1998),Drama
2443,Playing by Heart (1998),Drama
2443,Playing by Heart (1998),Romance
2444,24 7: Twenty Four Seven (1997),Comedy
2444,24 7: Twenty Four Seven (1997),Drama
2445,At First Sight (1999),Drama
2446,In Dreams (1999),Horror
2446,In Dreams (1999),Thriller
2447,Varsity Blues (1999),Comedy
2447,Varsity Blues (1999),Drama
2448,Virus (1999),Horror
2448,Virus (1999),Sci-Fi
2449,"Garbage Pail Kids Movie, The (1987)",Adventure
2449,"Garbage Pail Kids Movie, The (1987)",Children
2449,"Garbage Pail Kids Movie, The (1987)",Comedy
2450,Howard the Duck (1986),Adventure
2450,Howard the Duck (1986),Comedy
2450,Howard the Duck (1986),Sci-Fi
2451,"Gate, The (1987)",Horror
2453,"Boy Who Could Fly, The (1986)",Drama
2453,"Boy Who Could Fly, The (1986)",Fantasy
2454,"Fly, The (1958)",Horror
2454,"Fly, The (1958)",Mystery
2454,"Fly, The (1958)",Sci-Fi
2455,"Fly, The (1986)",Drama
2455,"Fly, The (1986)",Horror
2455,"Fly, The (1986)",Sci-Fi
2455,"Fly, The (1986)",Thriller
2456,"Fly II, The (1989)",Horror
2456,"Fly II, The (1989)",Sci-Fi
2457,Running Scared (1986),Action
2457,Running Scared (1986),Comedy
2458,Armed and Dangerous (1986),Comedy
2458,Armed and Dangerous (1986),Crime
2459,"Texas Chainsaw Massacre, The (1974)",Horror
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror
2461,Leatherface: Texas Chainsaw Massacre III (1990),Thriller
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror
2463,Ruthless People (1986),Comedy
2465,Deadly Friend (1986),Horror
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Drama
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Mystery
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Thriller
2468,Jumpin' Jack Flash (1986),Action
2468,Jumpin' Jack Flash (1986),Comedy
2468,Jumpin' Jack Flash (1986),Romance
2468,Jumpin' Jack Flash (1986),Thriller
2469,Peggy Sue Got Married (1986),Comedy
2469,Peggy Sue Got Married (1986),Drama
2470,Crocodile Dundee (1986),Adventure
2470,Crocodile Dundee (1986),Comedy
2471,Crocodile Dundee II (1988),Action
2471,Crocodile Dundee II (1988),Adventure
2471,Crocodile Dundee II (1988),Comedy
2472,Tough Guys (1986),Comedy
2473,Soul Man (1986),Comedy
2474,"Color of Money, The (1986)",Drama
2475,52 Pick-Up (1986),Action
2475,52 Pick-Up (1986),Mystery
2475,52 Pick-Up (1986),Thriller
2476,Heartbreak Ridge (1986),Action
2476,Heartbreak Ridge (1986),War
2477,Firewalker (1986),Adventure
2478,¡Three Amigos! (1986),Comedy
2478,¡Three Amigos! (1986),Western
2479,Gloria (1999),Drama
2479,Gloria (1999),Thriller
2481,My Name Is Joe (1998),Drama
2481,My Name Is Joe (1998),Romance
2482,Still Crazy (1998),Comedy
2482,Still Crazy (1998),Romance
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Comedy
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Thriller
2485,She's All That (1999),Comedy
2485,She's All That (1999),Romance
2488,Peeping Tom (1960),Drama
2488,Peeping Tom (1960),Horror
2488,Peeping Tom (1960),Thriller
2489,Spanish Fly (1998),Drama
2490,Payback (1999),Action
2490,Payback (1999),Thriller
2491,Simply Irresistible (1999),Comedy
2491,Simply Irresistible (1999),Romance
2492,20 Dates (1998),Comedy
2492,20 Dates (1998),Romance
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Sci-Fi
2496,Blast from the Past (1999),Comedy
2496,Blast from the Past (1999),Romance
2497,Message in a Bottle (1999),Romance
2498,My Favorite Martian (1999),Comedy
2498,My Favorite Martian (1999),Sci-Fi
2499,God Said 'Ha!' (1998),Comedy
2500,Jawbreaker (1999),Comedy
2501,October Sky (1999),Drama
2502,Office Space (1999),Comedy
2502,Office Space (1999),Crime
2504,200 Cigarettes (1999),Comedy
2504,200 Cigarettes (1999),Drama
2505,8MM (1999),Drama
2505,8MM (1999),Mystery
2505,8MM (1999),Thriller
2506,"Other Sister, The (1999)",Comedy
2506,"Other Sister, The (1999)",Drama
2506,"Other Sister, The (1999)",Romance
2507,Breakfast of Champions (1999),Comedy
2507,Breakfast of Champions (1999),Sci-Fi
2511,"Long Goodbye, The (1973)",Crime
2511,"Long Goodbye, The (1973)",Film-Noir
2513,Pet Sematary (1989),Horror
2514,Pet Sematary II (1992),Comedy
2514,Pet Sematary II (1992),Horror
2515,Children of the Corn II: The Final Sacrifice (1993),Horror
2516,Children of the Corn III (1994),Horror
2517,Christine (1983),Horror
2518,Night Shift (1982),Comedy
2519,House on Haunted Hill (1959),Drama
2519,House on Haunted Hill (1959),Horror
2519,House on Haunted Hill (1959),Thriller
2520,Airport (1970),Drama
2521,Airport 1975 (1974),Action
2521,Airport 1975 (1974),Drama
2521,Airport 1975 (1974),Thriller
2522,Airport '77 (1977),Drama
2524,"Towering Inferno, The (1974)",Action
2524,"Towering Inferno, The (1974)",Adventure
2524,"Towering Inferno, The (1974)",Drama
2524,"Towering Inferno, The (1974)",Thriller
2525,Alligator (1980),Action
2525,Alligator (1980),Horror
2525,Alligator (1980),Sci-Fi
2527,Westworld (1973),Action
2527,Westworld (1973),Sci-Fi
2527,Westworld (1973),Thriller
2527,Westworld (1973),Western
2528,Logan's Run (1976),Action
2528,Logan's Run (1976),Adventure
2528,Logan's Run (1976),Sci-Fi
2529,Planet of the Apes (1968),Action
2529,Planet of the Apes (1968),Drama
2529,Planet of the Apes (1968),Sci-Fi
2530,Beneath the Planet of the Apes (1970),Action
2530,Beneath the Planet of the Apes (1970),Sci-Fi
2531,Battle for the Planet of the Apes (1973),Action
2531,Battle for the Planet of the Apes (1973),Sci-Fi
2532,Conquest of the Planet of the Apes (1972),Action
2532,Conquest of the Planet of the Apes (1972),Sci-Fi
2533,Escape from the Planet of the Apes (1971),Action
2533,Escape from the Planet of the Apes (1971),Sci-Fi
2534,Avalanche (1978),Action
2535,Earthquake (1974),Action
2535,Earthquake (1974),Drama
2535,Earthquake (1974),Thriller
2536,"Concorde: Airport '79, The (1979)",Drama
2537,Beyond the Poseidon Adventure (1979),Adventure
2539,Analyze This (1999),Comedy
2540,"Corruptor, The (1999)",Action
2540,"Corruptor, The (1999)",Crime
2540,"Corruptor, The (1999)",Drama
2540,"Corruptor, The (1999)",Thriller
2541,Cruel Intentions (1999),Drama
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy
2542,"Lock, Stock & Two Smoking Barrels (1998)",Crime
2542,"Lock, Stock & Two Smoking Barrels (1998)",Thriller
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama
2544,"School of Flesh, The (École de la chair, L') (1998)",Romance
2545,Relax... It's Just Sex (1998),Comedy
2546,"Deep End of the Ocean, The (1999)",Drama
2548,"Rage: Carrie 2, The (1999)",Horror
2549,Wing Commander (1999),Action
2549,Wing Commander (1999),Sci-Fi
2550,"Haunting, The (1963)",Horror
2550,"Haunting, The (1963)",Thriller
2551,Dead Ringers (1988),Drama
2551,Dead Ringers (1988),Horror
2551,Dead Ringers (1988),Thriller
2552,My Boyfriend's Back (1993),Comedy
2553,Village of the Damned (1960),Horror
2553,Village of the Damned (1960),Sci-Fi
2553,Village of the Damned (1960),Thriller
2554,Children of the Damned (1963),Horror
2554,Children of the Damned (1963),Sci-Fi
2554,Children of the Damned (1963),Thriller
2555,Baby Geniuses (1999),Comedy
2558,Forces of Nature (1999),Comedy
2558,Forces of Nature (1999),Romance
2559,"King and I, The (1999)",Animation
2559,"King and I, The (1999)",Children
2560,Ravenous (1999),Horror
2560,Ravenous (1999),Thriller
2561,True Crime (1999),Crime
2561,True Crime (1999),Thriller
2562,Bandits (1997),Drama
2563,Dangerous Beauty (1998),Drama
2565,"King and I, The (1956)",Drama
2565,"King and I, The (1956)",Musical
2565,"King and I, The (1956)",Romance
2567,EDtv (1999),Comedy
2568,"Mod Squad, The (1999)",Action
2568,"Mod Squad, The (1999)",Crime
2569,Among Giants (1998),Comedy
2569,Among Giants (1998),Drama
2569,Among Giants (1998),Romance
2570,"Walk on the Moon, A (1999)",Drama
2570,"Walk on the Moon, A (1999)",Romance
2571,"Matrix, The (1999)",Action
2571,"Matrix, The (1999)",Sci-Fi
2571,"Matrix, The (1999)",Thriller
2572,10 Things I Hate About You (1999),Comedy
2572,10 Things I Hate About You (1999),Romance
2573,Tango (1998),Drama
2573,Tango (1998),Musical
2574,"Out-of-Towners, The (1999)",Comedy
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama
2577,Metroland (1997),Comedy
2577,Metroland (1997),Drama
2579,Following (1998),Crime
2579,Following (1998),Mystery
2579,Following (1998),Thriller
